Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
11956,200,0,40,INFP,16,"<no>  When it comes to group activities, they never step out. I'm reluctant because I don't want to do anything."
11957,200,0,40,INFP,17,<no>  The lingering aftertaste is usually irritating. I can hardly think of my recent works.
11958,200,0,40,INFP,18,"<Yes>  As a social worker, I believe that I have always lived for others, even at a loss."
11959,200,0,40,INFP,19,"<Yes>  Recently, I am doing various things such as data labeling, calligraphy, and blogging. It is difficult to determine the order of importance."
11960,200,0,40,INFP,20,<Yes>  I am always worried. I think it's an unconsciousness that happened when I was young.
11961,200,0,40,INFP,21,<Yes>  Leaders are a little more tired than others. and always curse
11962,200,0,40,INFP,22,"<no>  I think I'm on the side of excelling in arts and sports. Recently, there is an income using calligraphy."
11963,200,0,40,INFP,23,<no>  I think that the gap between the rich and the poor in our society has become more severe due to thorough individualism.
11964,200,0,40,INFP,24,"<neutrality>  It depends. You need to put away leftovers and rest, but you can fall asleep in the dust."
11965,200,0,40,INFP,25,"<Yes>  In other people's arguments, I get vicarious satisfaction through someone close to me."
11966,200,0,40,INFP,26,"<no>  Although introverted, she wants to stand out. When I do something, I think of the evaluation of others first."
11967,200,0,40,INFP,27,"<no>  If you fall into depression, the cycle is very long. usually more than a few months"
11968,200,0,40,INFP,28,"<Yes>  frustrated. I think, 'Wouldn't I have been like that too?' I compare myself to others."
11969,200,0,40,INFP,29,<Yes>  It always is. work at the end You can still get the job done.
11970,200,0,40,INFP,30,"<Yes>  If you are a person with a religion, I think that the afterlife is one of the most curious things."
11971,200,0,40,INFP,31,<no>  I have been doing personal work in the library for the past year. There are days when there is no interaction with others.
11972,200,0,40,INFP,32,<Yes>  scholars do. They talk about the theory as if it were the truth without using it. hate.
11973,200,0,40,INFP,33,"<no>  Everyone in the world is extremely subjective. Even if you try to empathize, you will not understand."
11974,200,0,40,INFP,34,<Yes>  I am very indecisive. I want others to decide rather than me to decide.
11975,200,0,40,INFP,35,<Yes>  Changing a decision you've already made means you need a new plan. I hate planning.
11976,200,0,40,INFP,36,"<no>  I used to enjoy drinking all night long, but I stopped drinking. Better to rest at home."
11977,200,0,40,INFP,37,"<neutrality>  I wasn't interested in it before, but recently I'm deeply interested. but don't go looking for it"
11978,200,0,40,INFP,38,<Yes> You don't need to understand other people's feelings. Emotions are what everyone feels. Trying to understand others is also my emotion.
11979,200,0,40,INFP,39,<no>  I've experienced countless situations where things didn't go according to plan. so don't plan
11980,200,0,40,INFP,40,<no>  I've been on medication for extreme anxiety last summer and I'm feeling better now.
11981,200,0,40,INFP,41,<Yes>  It's not good to have to decide and discuss something together. I like to do things alone.
11982,200,0,40,INFP,42,"<neutrality>  I don't try to understand, but I don't oppose either. I hate being the state."
11983,200,0,40,INFP,43,"<no>  After I stopped drinking, I didn't contact him first. Even in the middle of meeting, I come back home."
11984,200,0,40,INFP,44,"<no>  Well, I have no idea what plans always go wrong. Do what you can in the situation."
11985,200,0,40,INFP,45,<Yes>  I regret leaving the company I worked for a long time. It is difficult to live without a fixed income.
11986,200,0,40,INFP,46,"<no>  I tend to think deeply. These days, I enjoy listening to pastor's sermons and monk's teachings."
11987,200,0,40,INFP,47,<Yes>  Controlling your emotions is to hide yourself in the unconscious. Emotions that you try to hide always come back louder.
11988,200,0,40,INFP,48,"<neutrality>  Don't think about the face of the other person. If you leave the place, everything becomes nothing. It also takes time."
12001,201,1,30,ENTJ,1,"<neutrality>  I like meeting new people, but the older I get, the less opportunities I have to meet new people, so it's hard to make new friends."
12002,201,1,30,ENTJ,2,"<Yes>  Originally, I have a lot of interest in various fields, so when I have time to spare, I search or go looking for myself. These days, I am interested in artificial intelligence, so I read related books or listen to lectures."
12003,201,1,30,ENTJ,3,"<no>  When I see someone else crying on TV or in a movie, it doesn't make me want to cry too. The reason seems to be that I have never been in the same situation."
12004,201,1,30,ENTJ,4,"<Yes>  When I do something, I start by making at least two preparations. The reason is that no one knows what will happen, so we consider the worst case scenario."
12005,201,1,30,ENTJ,5,"<Yes>  Recently, I handled my work as if I was pressed for time to handle a full schedule for the day, but if I couldn't maintain my composure and rushed and made a mistake, I had to do it again from the beginning and invested that much time again, so I couldn't keep my composure. Stay calm and try to get things done in one go."
12006,201,1,30,ENTJ,6,<no>  usually talk to people I already know. The reason is because acquaintances are more important.
12007,201,1,30,ENTJ,7,"<Yes>  I tend to finish a project and start the next one. The reason is that if you do more than one thing at a time, you lose concentration."
12008,201,1,30,ENTJ,8,"<no>  am more rational than sentimental. For example, when I look at the sky with a friend, it's not that it's beautiful, it's because the day has already passed and I think that time is running out."
12009,201,1,30,ENTJ,9,"<Yes>  When I go on a trip or start something, I like to make a schedule or list in Excel. The reason is that if the plan is followed well, the first thought will proceed well."
12010,201,1,30,ENTJ,10,"<Yes>  When I gave a presentation at a competition I participated in as a team leader, I doubted if I could sit here. The reason is that I thought that my skills were not enough to make a presentation because I was presenting something I did not know well at a competition in a field I was not familiar with."
12011,201,1,30,ENTJ,11,"<no>  enjoy talking to people I'm seeing for the first time. Recently, I had a time with my friend's mother, and as we talked, we had a good time over two hours."
12012,201,1,30,ENTJ,12,"<neutrality>  Rather than liking art, I try to consciously pay attention to it. The reason is that art works are still difficult, but it is an interest that I want to know as an academic."
12013,201,1,30,ENTJ,13,<Yes>  believe in being rational when making decisions. The reason is because we are trying to make the most efficient choice. People around you think so too.
12014,201,1,30,ENTJ,14,"<neutrality>  Usually, before I go to bed, I write down what I have to do the next day on my scheduler, but sometimes the schedule is added spontaneously that day. The day didn't go as planned."
12015,201,1,30,ENTJ,15,"<no> In the past, I was conscious of how others would see me, so I was often afraid of taking on challenges, but as I got older and realized that people didn't care about me more than I thought, I stopped worrying and enjoyed the challenge."
12016,201,1,30,ENTJ,16,"<Yes>  I seem to have a style that gains strength while working with people. These days, even on my day off, I go outside and try to do things with people."
12017,201,1,30,ENTJ,17,"<no>  like tight-form endings. These days, everyday life is difficult, so even romance dramas are only seen with happy endings that make you feel good."
12018,201,1,30,ENTJ,18,"<no>  I am more satisfied with my success than others. It is of course satisfying to help others succeed, but it is not as satisfying as my own success."
12019,201,1,30,ENTJ,19,"<Yes> Sometimes there are too many interests, so there are times when you worry. Recently, there was a time when I was thinking about what to do during a short break, and I just skipped it without doing anything."
12020,201,1,30,ENTJ,20,<no>  I'm not the type to worry in advance that things might go wrong. It's because I don't think anything will change if I worry in advance.
12021,201,1,30,ENTJ,21,<Yes>  I want to avoid leadership roles. The reason is that I have to work a lot and I am tired because I can't do it roughly due to my personality.
12022,201,1,30,ENTJ,22,"<no>  think you have artistic inclinations. It's because I don't wear clothes, and I think I have a sense of decorating my house."
12023,201,1,30,ENTJ,23,"<Yes>  If I had put more emphasis on reason than emotion, I think I would have made a more rational choice and not left a stain on history."
12024,201,1,30,ENTJ,24,"<Yes>  When I start to rest, I want to finish my chores before taking a break because I want to be fully rested without moving at all."
12025,201,1,30,ENTJ,25,<no>  don't enjoy watching other people's arguments. The reason is because I hate being noisy and tired.
12026,201,1,30,ENTJ,26,"<Yes>  I just want to be quiet and avoid annoying things as much as possible, so I try not to draw attention from others."
12027,201,1,30,ENTJ,27,"<neutrality>  It seems to be different from time to time depending on the situation. Because when you are busy or stressed, your emotions change very quickly, but when you are calm, your emotions do not change."
12028,201,1,30,ENTJ,28,"<Yes>  Recently, when I was working at a company, I saw my boss who couldn't even do simple things, and I thought, why can't I do it, why do I work like that?"
12029,201,1,30,ENTJ,29,"<Yes>  Lately, things have been bothering me a lot, so there were many times when I procrastinated as much as possible and worked as if I was being chased."
12030,201,1,30,ENTJ,30,<no>  The question isn't interesting because there isn't much interest in the afterlife itself.
12031,201,1,30,ENTJ,31,"<Yes> These days, there are many times when I feel very lonely, probably because of the season, so I want to spend time with other people."
12032,201,1,30,ENTJ,32,<Yes>  I think theory-oriented discussions are stuck in a rut and can't come up with a solution.
12033,201,1,30,ENTJ,33,"<neutrality>  If the background you've lived in is completely different, you might be interested, but it's hard to relate easily. In order to empathize, there must be something in common with me or my experience must be based, but without that, I think it would be a bit difficult."
12034,201,1,30,ENTJ,34,<no>  tend to make decisions quickly. It's just that I keep thinking about it again and again.
12035,201,1,30,ENTJ,35,"<no>  Even if you've already made a decision, think it over again. The reason is that I also think that my decision may have been wrong."
12036,201,1,30,ENTJ,36,"<neutrality>  It's good to spend time with others, but I also need time to reorganize myself, so I often have time alone."
12037,201,1,30,ENTJ,37,"<Yes> If I have a chance to go to Seoul, I definitely visit the exhibition. It's because there are not many opportunities to see the exhibition in the province."
12038,201,1,30,ENTJ,38,"<Yes>  When a friend breaks up with a lover or has a fight, sometimes I can't sympathize. Personally, I don't understand it well."
12039,201,1,30,ENTJ,39,"<Yes>  I like to plan my to-dos for the next day before I go to bed, and I like to plan my to-dos for the day before starting work."
12040,201,1,30,ENTJ,40,<no>  have a natural tendency to be timid and often feel insecure. I consciously try not to be anxious.
12041,201,1,30,ENTJ,41,"<no>  When I was young, I was anxious about talking on the phone and wanted to avoid it, but now I don't avoid talking on the phone because I think it's the fastest solution."
12042,201,1,30,ENTJ,42,"<no>  If there is a conflict of opinion during a meeting, I tend to spend a lot of time rethinking and trying to understand the other person's opinion throughout the day."
12043,201,1,30,ENTJ,43,"<Yes>  There was a friend I couldn't see anymore because I didn't get in touch in the past, so these days I tend to contact him first."
12044,201,1,30,ENTJ,44,"<Yes>  If there is a setback in the plan, we immediately check where it went wrong. The work I was working on recently had an error in the middle of the work, so I did not proceed as it was, but corrected it and finished it well."
12045,201,1,30,ENTJ,45,"<Yes>  regret fighting with a friend a long time ago and not contacting you because of my pride. If I had contacted you first, I would not have lost contact with you now."
12046,201,1,30,ENTJ,46,"<Yes>  Originally, I wasn't good at profound and philosophical thoughts, and these days I don't have time to do it, so I seem to avoid thinking deeply."
12047,201,1,30,ENTJ,47,<no>  I am good at controlling my emotions in social and corporate life. It is also evaluated that way by those around you.
12048,201,1,30,ENTJ,48,"<Yes> During company life, the other person's fault is obvious, but he makes a lot of effort to save his boss's face. It's business life."
12061,202,1,40,ENTJ,1,"<Yes>  It's not something I want to make, I like to do different things, so I make new friends every time I try something new. Since I try new things regularly, I think I make friends regularly."
12062,202,1,40,ENTJ,2,"<Yes>  really like to learn. So these days, I'm interested in social welfare, so I'm studying."
12063,202,1,40,ENTJ,3,<Yes>  yes. a lot. I get the feeling that the person's feelings are well understood. sad together It feels like being a party.
12064,202,1,40,ENTJ,4,"<Yes>  I hate it when things go wrong, and when things go wrong, I have to come up with a workaround to put my mind at ease."
12065,202,1,40,ENTJ,5,"<neutrality> It's hard to keep your composure. However, I try not to show it and try to overcome it with positive thoughts. There was a deadline pressure for work a while ago, and I really wanted to quit, but I persevered."
12066,202,1,40,ENTJ,6,"<neutrality>  If you know a lot of people, you can talk to people you already know, but in order to have a conversation with a new person, make a conversation and approach them. The more you meet different people, the more different experiences you have."
12067,202,1,40,ENTJ,7,"<no> Digging into just one seems to be a big risk these days, so I have at least two and coordinate them. If I do just one thing, I get bored or tired."
12068,202,1,40,ENTJ,8,"<no>  It doesn't seem like very much. If I think this is not the case, I don't get sympathy for it, and I usually think that it's not good to be too sentimental, maybe because I have a bit of a pitiful feeling about sentimental things."
12069,202,1,40,ENTJ,9,"<Yes>  Once you have a plan in place, you will feel at ease. This is because it can respond to variables. And since they have to be memos, I tend to organize them in a cell phone scheduler or Excel."
12070,202,1,40,ENTJ,10,"<Yes> Now that I¡¯m in my 40s, I feel a bit depressed. I think I've become a bit timid compared to when I was at my peak. Recently, while watching a Korean quiz, I was trying to get the correct answer, but the answer I confidently gave came out wrong. At that time, I was very frustrated because I thought that my knowledge was only this much."
12071,202,1,40,ENTJ,11,"<Yes>  First of all, I approach you with a smile and talk about daily life, talk about issues in society, express my opinions, and talk about this and that."
12072,202,1,40,ENTJ,12,<Yes>  Because there is no answer to the interpretation of a work of art. I am not interested in vaguely various interpretations.
12073,202,1,40,ENTJ,13,"<Yes>  When I judge myself, I think I tend to follow reason. Emotional things are often at a loss. If you see people around you say that you are half and half, it seems that you are not just following the opposite sex."
12074,202,1,40,ENTJ,14,"<no> When I improvise, the empty time is too precious. Even if I can't do everything I planned, I like to plan and do things."
12075,202,1,40,ENTJ,15,<no>  I have the idea that I want others to see me as the image I think when they see me. First impressions are important and I think that any meeting has a purpose... It is a caution that there is nothing good by looking bad.
12076,202,1,40,ENTJ,16,"<Yes> It is fun and fun to go with a group rather than playing alone. These days, I regularly go to brunch and exercise groups."
12077,202,1,40,ENTJ,17,"<no>  I prefer tight-closed endings to controversial open endings. Like a happy ending, it's good to have an end somehow after watching it. So, among the movies I watched recently, I enjoyed watching Crime City 2."
12078,202,1,40,ENTJ,18,<no>  feel more satisfied when I do well. I think I will feel jealous if I help someone succeed and that person is better than me.
12079,202,1,40,ENTJ,19,"<Yes>  I want to learn swimming, I want to learn YouTube video editing, I want to learn English, but I only have time to do one thing."
12080,202,1,40,ENTJ,20,<Yes> It seems that I have a lot of worries about that kind of personality. I tend to worry about useless things. I think the reason is because I want to do well so I don't want to make mistakes.
12081,202,1,40,ENTJ,21,"<Yes>  There is so much work, and I feel like I have to do well to pay for it. There is a sense of accomplishment, but too much time is wasted and it is difficult to lead when opinions do not match."
12082,202,1,40,ENTJ,22,"<Yes>  Like math, I like to fit. When I see a work of art, I don't get much inspiration, and I don't have much empathy."
12083,202,1,40,ENTJ,23,"<Yes>  I don't mean to think completely rationally, but I think that if emotions are excluded a little more, the world will go well without unnecessary consumption."
12084,202,1,40,ENTJ,24,"<no>  If you need a break right now, I think it's good to take a break. I think I can do it more efficiently if I do housework after I rest and recharge."
12085,202,1,40,ENTJ,25,"<Yes>  It's interesting how it goes. How would I respond if I had the same opinion as mine, but it was going against me? You seem to enjoy thinking about it."
12086,202,1,40,ENTJ,26,"<no>  It used to be more like that, but common sense makes it okay to draw people around. I think it's too waste of time to be conscious of other people's eyes."
12087,202,1,40,ENTJ,27,"<neutrality>  It doesn't change quickly, but it doesn't seem to change, so it seems to be in the middle. If I was going to change quickly, I don't think I would have expressed those feelings in advance."
12088,202,1,40,ENTJ,28,"<Yes>  feel like I'm wasting my life on something and it's frustrating. If it's due tonight, I'll solve the deadline first and then do other things, but when I see my acquaintances who are late for the deadline, I get really excited."
12089,202,1,40,ENTJ,29,"<no>  In the past, I put it off until the end, but these days, when I put off something I have to do, I worry about it and it interferes with doing other things. So, if possible, do not delay."
12090,202,1,40,ENTJ,30,"<Yes> After the experience of letting go of my close pets and family, I've been thinking about it, and any questions about the afterlife have become interesting."
12091,202,1,40,ENTJ,31,"<Yes>  When I'm alone, I tend to get sentimental and stretch out a bit, so when my schedule is empty, I tend to invite my acquaintances a lot. The bustling atmosphere gives me strength."
12092,202,1,40,ENTJ,32,"<no>  Since I like clear theories more, I don't think I've ever thought of them being boring even if they're theoretical."
12093,202,1,40,ENTJ,33,"<no>  I tried to empathize with people from different backgrounds and tried to empathize with myself, but there were many things I couldn't empathize with... , I realized."
12094,202,1,40,ENTJ,34,"<Yes> Unless it's clearly decided that this is a good thing, I tend to put it off until I can. I don't know which is better... I keep thinking. And finally decide."
12095,202,1,40,ENTJ,35,<Yes>  It's because you've already thought about it enough and decided. So the decision takes a long time.
12096,202,1,40,ENTJ,36,"<Yes>  You can be alone anytime, but fun parties and events have schedules and dates. So, if there are parties and events, I use them to relieve fatigue."
12097,202,1,40,ENTJ,37,"<Yes> I'm not an artistic person, but I like to appreciate what I see. Especially if there is commentary."
12098,202,1,40,ENTJ,38,"<Yes> Sometimes it's hard to understand when a friend is upset and shows hard feelings. My friend is an education official and is upset that the salary is low, but I did not sympathize with her at all. I thought to myself, ¡°You will get a lot of pension later and have a guaranteed retirement age, right?¡± Aside from this, isn't it a bit weak to say that it's this hard? I think it's because there are times when I think about it."
12099,202,1,40,ENTJ,39,"<Yes> If you don't plan what to do every day, there are times when you forget. I feel weird then. So I plan ahead because I want to feel the sense of accomplishment when I plan things to do and complete them all. And I like it."
12100,202,1,40,ENTJ,40,"<no>  I don't pursue perfection, but I feel a lot of anxiety because I want to be perfect. I feel it when I'm late for an appointment, late for a deadline, or when something doesn't go my way."
12101,202,1,40,ENTJ,41,"<Yes>  don't know what situation the person is in and there is a vague anxiety about the feedback that will come back. That's why I prefer messengers, but I prefer messengers over phone calls because messengers leave records, so it's easier to remember later."
12102,202,1,40,ENTJ,42,"<no>  I don't take the time to understand. Even if that person is wrong, because opinions are just opinions. Understanding other opinions does not change my opinion, and I think it is unnecessary."
12103,202,1,40,ENTJ,43,"<Yes> When I was talking to my friend, at some point, he made an appointment to meet me first, so I think I'm the type to ask him to meet first."
12104,202,1,40,ENTJ,44,"<Yes>  I'm trying. Since the plan is meant to be followed, it is kept unless it is unavoidable. Recently, something suddenly happened on the day I was supposed to take the test, so I couldn't take the test that day and had to take it the next day."
12105,202,1,40,ENTJ,45,"<neutrality>  It's hard to live without regrets. However, if you regret a lot, it seems that life will be difficult now. I live while trying not to regret it. Because every moment is a choice and regret."
12106,202,1,40,ENTJ,46,"<neutrality> Once upon a time, I thought deeply. When my family left... But for me, it hurt me... My mind is devastated and I want to follow it, but it's not getting better, so I try not to think about it anymore."
12107,202,1,40,ENTJ,47,"<Yes>  I think I am swayed by my emotions, but people around me say I can control them. I think it's because I'm at an age where I can think rationally."
12108,202,1,40,ENTJ,48,"<neutrality>  guess it depends on what kind of person he is. I'll try to save face if I have a good personality and I'm not good at it, but if it's not, there's no need to save face..."
12121,203,0,30,INFJ,1,<no>  I'm not good at making it. It is better to enjoy a hobby by yourself rather than meeting people.
12122,203,0,30,INFJ,2,"<no>  I prefer to find peace of mind rather than exploration. That's why I play dramas, movies, and cell phone games."
12123,203,0,30,INFJ,3,"<no>  sympathize with your feelings, but I don't cry with you. But I try to empathize with the situation."
12124,203,0,30,INFJ,4,<Yes>  I tend to make a lot of plans. The reason is that I want to do it perfectly and I don't want to do anything that harms others.
12125,203,0,30,INFJ,5,"<Yes>  I keep my composure. The reason is that you can't do anything in a high-pressure environment, so it's important to keep your composure quickly."
12126,203,0,30,INFJ,6,"<neutrality>  It depends. When I go with people I know, I talk to people I know, but when I go to a party or event alone, I prefer to make friends with new people."
12127,203,0,30,INFJ,7,"<Yes>  After complete completion, start the next project. The reason is that doing two things at the same time doesn't work well."
12128,203,0,30,INFJ,8,"<no>  I am not sentimental. Likes to explore emotions, but not sentimental."
12129,203,0,30,INFJ,9,"<neutrality>  I like to make plans, but I prefer to realize what I have planned in my head rather than write it down in a diary or somewhere."
12130,203,0,30,INFJ,10,"<Yes>  I tend to be suspicious of even small mistakes. When I went on a trip, I made a plan and moved, but I remember that it wasn't good when I went. At that time, I remember thinking that I would go after looking for a little more all day."
12131,203,0,30,INFJ,11,"<no>  It is difficult to carry on a conversation with someone you are interested in. The reason is because it puts a lot of stress on it. It's because I feel like I have to do better because I'm interested in it, and I feel like I shouldn't make mistakes."
12132,203,0,30,INFJ,12,<no>  I am interested in discussing. Listening and sharing each other's thoughts is a good thing for me.
12133,203,0,30,INFJ,13,"<Yes> Follow reason. I prefer the emotional part, but when I work, I tend to think a lot according to the opposite sex."
12134,203,0,30,INFJ,14,"<no>  Do not improvise. The reason is that when you deviate from your plan, you try to plan again and move."
12135,203,0,30,INFJ,15,"<Yes>  Don't worry. In the past, I worried a lot, but I changed to a person who will live without paying attention to living once anyway."
12136,203,0,30,INFJ,16,<no>  Does not enjoy participating in group activities. Group activities take away my energy.
12137,203,0,30,INFJ,17,"<no>  I don't like it. The reason is that if I don't decide the ending, I'm full of my own thoughts, so I can't come to a conclusion either."
12138,203,0,30,INFJ,18,<Yes>  I find satisfaction in helping others. It makes me proud to see that others are doing well because of me rather than myself.
12139,203,0,30,INFJ,19,<Yes>  I worry because I have too many interests. I can't decide and just list what I want to do.
12140,203,0,30,INFJ,20,"<no> Worried but not too worried The reason is that even if you worry, it won't work out, so don't worry."
12141,203,0,30,INFJ,21,"<no>  Would. Rather than following someone, thinking and trying to lead seems more helpful to me."
12142,203,0,30,INFJ,22,"<no>  I have an artistic inclination. I like to think and imagine alone. So, when I was young, I learned to fold origami, and sometimes I would try to fold paper as my hand went."
12143,203,0,30,INFJ,23,<no> It won't be a better world. I think it will be a better world when emotions and reason coexist.
12144,203,0,30,INFJ,24,<no>  rest first Working when I'm tired is what accumulates my fatigue more.
12145,203,0,30,INFJ,25,<Yes>  It's interesting to argue. The reason is that we can hear each other's thoughts.
12146,203,0,30,INFJ,26,"<Yes>  I don't want to get people's attention. The reason is that when I receive people's attention, I feel burdened and it becomes difficult to think that I have to raise expectations."
12147,203,0,30,INFJ,27,<no>  My feelings are calm. The reason is because I don't try to show my feelings.
12148,203,0,30,INFJ,28,"<Yes>  Efficiency matters. If you think about it a little, you can do it, but it's frustrating to see you do it without thinking about it."
12149,203,0,30,INFJ,29,<Yes>  I procrastinate what I have to do. It seems that the cynicism has gotten worse lately.
12150,203,0,30,INFJ,30,"<Yes> The afterlife is a subject of interest. The reason is that I like to imagine, so I draw more utopias about the future than realistic thoughts."
12151,203,0,30,INFJ,31,<no>  Better to spend some time alone. The reason seems to be speeding up.
12152,203,0,30,INFJ,32,"<no>  I think that everything has a cause, and I think that the principle is important because the situation is created depending on what the cause is."
12153,203,0,30,INFJ,33,"<Yes> They say they come from different backgrounds, but in the end, they are the same person. Rather, I am curious about how that person lived, and I think I will form a consensus with experiences similar to mine."
12154,203,0,30,INFJ,34,"<Yes>  I'm not good at making decisions and I'm the type to think about it until the end. The reason is that I want to do better, so I think about the repeated worries until the end while running the simulation."
12155,203,0,30,INFJ,35,<neutrality>  It may be repeated from time to time. I think it's because I choose carefully because I have the responsibility for the decision.
12156,203,0,30,INFJ,36,<no>  It is important to enjoy alone time. Being with people makes me more tired.
12157,203,0,30,INFJ,37,"<Yes>  Looking at the work, I think about the intention of the artist and try to imagine more of my own."
12158,203,0,30,INFJ,38,<no>  I enjoy understanding people's emotions. So watch a lot.
12159,203,0,30,INFJ,39,"<neutrality>  The plan is simple to set up. If there are too many, you will be stressed because you cannot keep them, and if there are too many, you will become lazy."
12160,203,0,30,INFJ,40,<no>  I always feel anxious when I think about the future. It seems to be my inclination. I think it's my tendency to worry and worry all the time and then switch to other worries.
12161,203,0,30,INFJ,41,"<no>  If you do it through text, you don't understand people's feelings well and it seems that there are many cases where the delivery is wrong. So I prefer to call."
12162,203,0,30,INFJ,42,"<Yes> Other people may be right, so ask why they think that way."
12163,203,0,30,INFJ,43,"<no>  Better to be alone than with friends. But when I call, I can't refuse and leave."
12164,203,0,30,INFJ,44,"<Yes>  I think that what I have planned must be completed and moved on. The planned work has been delayed due to urgent work, but I plan again and finish the missed work and move on."
12165,203,0,30,INFJ,45,"<Yes> There are times when you suddenly think of something from a few years ago and regret it. There was a time when I made a mistake, and when I go back to that time, I imagine that I would have said something like this."
12166,203,0,30,INFJ,46,"<no>  It seems that I have always been concerned about human existence. People are similar, but no one is the same. It's amazing how different people can live together."
12167,203,0,30,INFJ,47,"<no>  I am good at controlling my emotions. Around me, I am an unknown person. Because they don't show their emotions well."
12168,203,0,30,INFJ,48,"<Yes>  Even though what I did was right, if the other person didn't acknowledge it, I would rather lose. Because that way there won't be any conflict. It is foolish to risk one's life for nothing."
12181,204,1,30,ESFP,1,"<no>  I don't make new friends regularly. But when I get a chance to meet new people, I tend to build close relationships with them."
12182,204,1,30,ESFP,2,"<neutrality>  I don't spend a lot of time exploring various interests, but I do spend time on them in my free time. These days, I tend to be interested in economics."
12183,204,1,30,ESFP,3,"<Yes>  When I see someone else crying, my heart hurts and I empathize with them, but I try to control myself and try to comfort them rationally."
12184,204,1,30,ESFP,4,"<neutrality>  I tend to make several preparations for important things, but I do not make many preparations for everything in my daily life. It seems that they are preparing for it because if something important goes wrong, they will have to repeat it several times."
12185,204,1,30,ESFP,5,"<Yes> Although he has an emotional side, he tries to maintain his composure when the pressure is severe. I was studying for a computer license, but there was a lot of pressure because I wanted to get into the first place, but I kept my composure and studied, and I experienced being stuck in the first place."
12186,204,1,30,ESFP,6,"<neutrality>  Before COVID-19, I tended to introduce myself to new people first, but after COVID-19, I tend to talk to people I already know rather than approach new people. But I like to introduce myself to new people first."
12187,204,1,30,ESFP,7,"<Yes>  After I finish one thing, I tend to start another right away."
12188,204,1,30,ESFP,8,"<neutrality>  Although there is a sentimental side, I chose neutral because I tend to recover quickly."
12189,204,1,30,ESFP,9,"<no>  I tend not to set specific schedules or plans, but only set the big picture. I rarely use diaries or electronic tools."
12190,204,1,30,ESFP,10,"<no> Anyone can make mistakes, so I don't doubt my ability or knowledge with small mistakes."
12191,204,1,30,ESFP,11,<no>  I tend to approach the person I am interested in first and start a conversation. It's not at all difficult to talk to someone you're interested in.
12192,204,1,30,ESFP,12,<Yes>  I don't feel the need to interpret and discuss various works of art.
12193,204,1,30,ESFP,13,"<neutrality> As a child, I tended to follow my emotions a lot, but as an adult, I tend to follow reason. I hear evaluations that are rational from those around me."
12194,204,1,30,ESFP,14,"<Yes>  Even if I plan a schedule for the day, I rarely execute it that way. So I tend to improvise what I want to do."
12195,204,1,30,ESFP,15,<no>  I don't worry about how others see me. I tend to show the way I am.
12196,204,1,30,ESFP,16,"<Yes> Participating in group activities is always fun. But these days, it's a pity that there are many opportunities to do group activities due to corona."
12197,204,1,30,ESFP,17,"<no>  I don't like to read books and I don't deliberately look for movies. In particular, he is less interested in interpreting the ending in his own way."
12198,204,1,30,ESFP,18,"<Yes>  Of course, it's good for me to be successful, but I feel a lot of pride and a sense of accomplishment when I help others succeed and that person is grateful."
12199,204,1,30,ESFP,19,"<no>  I don't have a lot of set interests, and I don't know what to do next. These days, I am interested in the economic part, so I invest in stocks after watching the news or YouTube and storing only the essentials in my head."
12200,204,1,30,ESFP,20,"<neutrality>  I worry about things going wrong, but I tend to think positively. There seems to be no particular occasion or reason."
12201,204,1,30,ESFP,21,"<no>  It's great to take on a leadership role in an organization I love. Since I was an executive during my elementary, middle, high school, and university days, I still seem to enjoy taking on a leadership role."
12202,204,1,30,ESFP,22,"<neutrality>  Since I had a lot of experience in handling various musical instruments as a child, I think I have a yes-seong tendency. However, I think there is little artistic inclination in a field like art."
12203,204,1,30,ESFP,23,"<neutrality>  People are bound to be emotional. However, I think that you can make the right decision only if you try to think with reason."
12204,204,1,30,ESFP,24,"<Yes>  You can rest in peace by finishing your chores before taking a break. After taking a break, there are many cases where I don't want to do housework, so I think it's more comfortable to rest after doing housework."
12205,204,1,30,ESFP,25,<no>  don't think it's fun to watch them argue because they often hurt each other when they argue.
12206,204,1,30,ESFP,26,"<no>  I tend to enjoy the way other people look at me. When I walk around the street, when other people look at me, their gaze is not bad, but rather I like it."
12207,204,1,30,ESFP,27,"<Yes> Even if there is an upset, there are times when you recover quickly and go about your daily life or live with pleasant emotions. For example, even if I get really angry because I had a fight with my husband, the anger quickly subsides and I hardly feel any difficulty in doing other things."
12208,204,1,30,ESFP,28,"<Yes>  I think it is very important to use your time efficiently when doing any task. When I was working, it was frustrating and difficult to understand when I saw my co-workers staying up all night doing something that could be done simply."
12209,204,1,30,ESFP,29,"<Yes> It seems that there are many cases of putting things off until the end. Recently, when packing before going on a trip, I packed everything right before leaving."
12210,204,1,30,ESFP,30,<no>  I don't think the afterlife is that interesting because it's after you die. I think how to live in the present is more important.
12211,204,1,30,ESFP,31,"<Yes>  Being alone seems to be too painful for me. Even these days, I think it's good for my husband or children to come home quickly and have someone to talk to."
12212,204,1,30,ESFP,32,"<Yes>  I was talking with my husband, but he was too boring to talk about theory-centered and principled stories, and it was difficult to focus on the story."
12213,204,1,30,ESFP,33,"<Yes>  I try to empathize on the outside, but it seems difficult to empathize with my heart when the background is completely different. My husband and I have different personalities and different environments, so it is difficult to empathize with him when we talk."
